,net,con,in,ex,it,meanAA,stdAA,meanSpike,stdSpike,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
8,2,2,60,90,8,19480.5046728972,13913.4286161771,3025.616,1216.34452543019,605.1232,243.26890508603802,143.2232,57.116901366933405,7.36814861009526,1.9024541091596299,13.783018867924529
9,2,2,60,90,9,19015.289719626202,13609.6637731748,3184.988,1283.24840769665,636.9976,256.649681539331,108.6656,28.628928318049198,24.574437200728603,6.685284496132341,14.0
0,0,0,70,90,0,21339.953271028,12732.9968533325,2666.9040000000005,850.994979294238,533.3808,170.198995858848,125.1928,39.84285667669929,9.02208113382145,1.9667043743663701,15.547169811320755
1,0,0,70,90,1,20244.8411214953,12467.946165731599,2557.192,802.019787247173,511.4384,160.403957449435,120.8032,37.928779439365,8.84774918393675,1.83762966787051,14.952830188679245
2,0,0,70,90,2,21391.3271028037,12674.0646643965,2594.6,837.0826578062649,518.92,167.41653156125298,119.9552,37.4393236178219,9.70635151294653,2.19197513940628,15.462264150943394
3,0,0,70,90,3,20635.093457943898,12953.834317451201,2899.74,924.302734173171,579.948,184.86054683463402,131.2168,39.7367119646304,10.4489272977258,2.4075507274699,15.377358490566039
4,0,0,70,90,4,20809.1028037383,12298.3934981074,2672.736,849.8327378396291,534.5472,169.966547567926,126.0144,39.7793528434036,8.932022890941939,1.9142066388672598,14.924528301886792
5,0,0,70,90,5,21936.7757009346,12138.8210903575,2202.1079999999997,702.358905642977,440.4216,140.471781128595,102.2008,33.043580910064804,9.30396639857522,1.9839489430189199,15.273584905660375
6,0,0,70,90,6,19908.6448598131,12468.3110513015,2685.22,840.3711011214031,537.044,168.074220224281,126.6864,39.4416659769843,9.000970064249929,1.9095952624802601,15.31132075471698
7,0,0,70,90,7,21472.5607476636,12962.566316796101,2560.1479999999997,807.2954639386991,512.0296,161.45909278774,120.8712,38.5451118893174,8.793916678780661,1.8394814323102098,15.198113207547168
8,0,0,70,90,8,21126.2242990654,12570.188125127299,2595.6,811.158618273886,519.12,162.231723654777,92.1592,17.3536974550094,30.6082292298492,6.3884323011927,14.877358490566039
9,0,0,70,90,9,21452.5046728972,12641.548627016798,2550.772,810.20179709502,510.1544,162.040359419004,117.2768,36.475103039744795,9.80640806656961,2.1452826414953,15.028301886792455
0,0,1,70,90,0,20565.4392523364,13221.966501679799,2799.4359999999997,878.545833695659,559.8872,175.709166739132,131.3544,40.960347662587,9.086320675254571,1.91724733336924,14.452830188679245
1,0,1,70,90,1,19445.168224299097,13109.2309237023,2867.908,891.2827853919321,573.5816,178.256557078386,130.4296,38.8118240210377,10.353844985973302,2.3252421093066604,14.264150943396224
2,0,1,70,90,2,20497.2242990654,13501.1524847688,2735.736,854.603727059507,547.1472,170.920745411901,128.2984,40.033211180718496,9.1547067936319,1.93998237207819,14.820754716981131
3,0,1,70,90,3,19299.785046728997,13141.322592386201,2799.12,863.053857879101,559.8240000000001,172.61077157582,131.94799999999998,40.359163717797706,9.10129889494226,1.8787415256926998,14.20754716981132
4,0,1,70,90,4,20445.8411214953,13262.047034835801,2696.348,847.0318924904781,539.2696,169.40637849809602,94.568,18.3476803983501,30.414792526788897,6.751396105984651,14.745283018867926
5,0,1,70,90,5,19677.261682243,12824.5374384795,2719.228,844.831424614402,543.8456,168.96628492288,91.8568,16.7453340892321,33.4709849985291,7.42986953417444,14.471698113207545
6,0,1,70,90,6,20179.018691588797,13431.5430536997,2684.42,847.594475914042,536.884,169.518895182808,122.3632,36.9931745834282,10.159703393285401,2.2913694368225097,14.735849056603776
7,0,1,70,90,7,19721.8130841122,12856.361222041201,2783.808,871.056913832845,556.7616,174.211382766569,131.944,40.8423004249271,8.915789849580369,1.9030058477353897,15.047169811320755
8,0,1,70,90,8,20031.018691588797,13290.231820781699,2723.988,841.506750927169,544.7976,168.301350185434,129.308,39.849886524305205,8.910276077753482,1.85232330187188,14.509433962264152
9,0,1,70,90,9,19910.6168224299,12810.490953146598,2793.3759999999997,884.1703153940421,558.6752,176.834063078808,92.6776,15.81988300336,34.6197833587044,8.28294613096436,14.264150943396224
0,0,2,70,90,0,21294.6168224299,11786.160428155601,2379.5,766.5830326846531,475.9,153.316606536931,113.32,37.5979488802248,8.358377946530371,1.70223208834344,15.415094339622641
1,0,2,70,90,1,21674.6168224299,11455.8197744047,2175.276,691.951165779783,435.0552,138.390233155956,83.3128,18.929441517382397,25.5036616335184,5.1475483607414505,15.61320754716981
2,0,2,70,90,2,22430.3551401869,12111.4782664673,2248.716,730.558878766113,449.7432,146.111775753223,85.7952,19.537647170527002,25.6016817071583,5.304537279409111,15.566037735849054
3,0,2,70,90,3,20674.2710280374,11856.0287929655,2333.908,752.852625376308,466.7816,150.570525075262,110.78,36.9573429780876,8.45196949271691,1.70751639573916,15.537735849056606
4,0,2,70,90,4,21595.7943925234,11728.131206743301,2234.764,719.832411262511,446.9528,143.966482252502,86.4288,19.6345769131907,24.9696210193398,5.12684815593137,16.037735849056602
5,0,2,70,90,5,21122.5420560748,12303.466126076899,2508.68,806.749964735047,501.736,161.34999294700899,118.8096,39.0356174261405,8.606887140056731,1.78974292038982,15.849056603773587
6,0,2,70,90,6,21618.8878504673,11937.736759566002,2164.9320000000002,712.434294076303,432.9864,142.486858815261,103.3048,35.2905661184402,8.24197570134393,1.70573312462394,15.047169811320755
7,0,2,70,90,7,21810.4299065421,10490.1829310708,1948.524,616.4412586970469,389.7048,123.288251739409,79.5048,19.2992118222481,21.5593239137435,4.22680584225742,15.301886792452832
8,0,2,70,90,8,21296.8130841121,11806.9577674383,2266.2960000000003,733.849347198729,453.2592,146.769869439746,86.524,20.084170483243803,25.6221288919125,5.1019927526537,15.89622641509434
9,0,2,70,90,9,21852.1308411215,11825.832008495701,2287.1079999999997,751.114441570657,457.4216,150.22288831413098,87.24799999999999,19.962090471691603,25.592162336817196,5.467766002087799,15.735849056603776
0,1,0,70,90,0,18374.934579439298,12904.716676124599,2219.672,673.745979146444,443.9344,134.749195829289,103.2728,33.5927370150156,9.064280458628199,1.74338878375932,13.39622641509434
1,1,0,70,90,1,19547.8224299065,12380.5808801964,1948.404,589.07664763085,389.6808,117.81532952616999,93.044,30.536003405815897,8.9121633585131,1.5454788112681002,13.783018867924529
2,1,0,70,90,2,18457.4579439252,12665.4223083256,2260.9120000000003,682.131377563003,452.1824,136.426275512601,84.2512,18.345953738086198,29.710294621020697,5.78639728983101,14.009433962264152
3,1,0,70,90,3,18896.5607476636,12598.1421847823,2308.428,703.655572575106,461.6856,140.731114515021,110.4808,35.485578357411605,9.1044442230178,1.6773806408796699,14.094339622641508
4,1,0,70,90,4,19634.8598130841,12933.5747329526,2163.3,657.954869272962,432.66,131.590973854592,83.2544,19.1372537381935,27.505860393555604,5.14017412104391,13.867924528301884
5,1,0,70,90,5,18613.1308411215,12336.885322459499,2271.1479999999997,690.015111498292,454.2296,138.003022299658,108.26,34.4396945398765,9.26852173395506,1.67150501029089,13.764150943396224
6,1,0,70,90,6,19592.018691588797,12303.3168531269,2044.844,625.505034083659,408.9688,125.10100681673201,97.5936,32.0399244543429,8.97087895558283,1.59564282196699,13.68867924528302
7,1,0,70,90,7,19103.6635514019,12337.4780719774,1960.8120000000001,604.648169315016,392.1624,120.929633863003,93.6,31.4407989720363,8.79525451854641,1.53816683103762,13.594339622641508
8,1,0,70,90,8,18704.785046728997,12172.384554344399,2031.5520000000001,612.450983586442,406.3104,122.490196717288,79.8464,18.7709159883049,26.3262253139893,4.87315830851274,13.801886792452832
9,1,0,70,90,9,18762.9158878505,12646.0347766549,2088.644,636.77896107205,417.7288,127.35579221441002,100.2904,33.006719131716196,8.81258402080416,1.5781105241683602,13.566037735849054
0,1,1,70,90,0,19014.2803738318,13540.222024156299,2401.7960000000003,719.018176671494,480.3592,143.803635334299,112.124,35.5107260415779,9.33288057158307,1.7842467814138303,14.084905660377359
1,1,1,70,90,1,19141.8598130841,13970.608836436599,2411.4120000000003,722.699573997384,482.2824,144.539914799477,112.1512,35.6935761525796,9.439554107827739,1.8175701083072702,13.566037735849054
2,1,1,70,90,2,18634.0747663551,13249.7045360821,2330.248,681.739054547999,466.0496,136.34781090959999,108.836,33.8078781351329,9.37228085846244,1.72396513882074,14.075471698113208
3,1,1,70,90,3,19006.1308411215,13723.3259368102,2484.116,739.943213053542,496.8232,147.988642610708,117.2392,36.7077439154193,9.25189653679341,1.7440372651276201,13.547169811320755
4,1,1,70,90,4,18496.4392523364,13109.4365963026,2473.692,728.7429705568351,494.7384,145.748594111367,115.484,35.7976466265591,9.51065205861944,1.82332405485376,13.38679245283019
5,1,1,70,90,5,18421.3551401869,13494.331827202901,2614.24,763.655366248414,522.8480000000001,152.731073249683,122.2528,37.2746832603578,9.51800691324295,1.8125722055146398,13.952830188679245
6,1,1,70,90,6,18643.401869158897,12976.9956337984,2492.06,738.326009564881,498.412,147.665201912976,116.3496,36.4721156479851,9.48228083577226,1.7581130859664602,13.971698113207545
7,1,1,70,90,7,19635.3457943925,14017.742809021202,2484.2,740.5337804583929,496.84,148.106756091679,116.196,36.63008359258821,9.43658351862855,1.8026966552499,13.575471698113208
8,1,1,70,90,8,19380.2242990654,13635.6311728647,2420.848,711.6444118350121,484.1696,142.328882367002,113.0296,35.1451379829415,9.39494956904047,1.7255879648039198,13.70754716981132
9,1,1,70,90,9,19607.9252336449,13450.1611932813,2466.8360000000002,737.689946457182,493.3672,147.537989291436,115.444,36.4565207336081,9.38308113356963,1.80265760690332,14.349056603773587
0,1,2,70,90,0,19283.5327102804,13260.276470749199,2414.5679999999998,698.8132321128439,482.9136,139.76264642256902,112.5192,34.1169850860242,9.484042518320551,1.8012762056774199,14.179245283018869
1,1,2,70,90,1,18886.308411215,13102.6028664859,2489.888,721.405425163964,497.9776,144.28108503279302,115.95200000000001,34.7201096772461,9.52799303571501,1.8156122022892902,14.084905660377359
2,1,2,70,90,2,18587.214953271003,13018.5527419852,2503.272,719.842453607732,500.6544,143.968490721546,117.1656,34.8643671481356,9.40852997207566,1.73565476016343,14.037735849056606
3,1,2,70,90,3,18494.8971962617,12747.374264306001,2360.844,657.6281165400401,472.1688,131.525623308008,111.7624,33.3492936392962,9.06984332582362,1.5599057982721103,14.198113207547168
4,1,2,70,90,4,18735.953271028,13003.800949286202,2610.548,748.6959113658901,522.1096,149.73918227317802,91.6288,16.6375037358373,33.3245455377822,6.68737868869215,14.726415094339625
5,1,2,70,90,5,19129.2429906542,13495.8657829231,2476.512,708.8056164111571,495.3024,141.761123282231,116.2704,34.8151852478197,9.32451001424614,1.70984425612161,13.81132075471698
6,1,2,70,90,6,19345.3738317757,13082.110882089199,2349.544,682.3233486141299,469.9088,136.46466972282602,110.57600000000001,34.052539171110304,9.07282260040802,1.67956970204743,13.88679245283019
7,1,2,70,90,7,18713.4205607477,13430.47090429,2522.908,718.609882715232,504.5816,143.721976543046,118.072,34.8015852512497,9.468434128313062,1.7186182247033501,14.11320754716981
8,1,2,70,90,8,19158.8691588785,12884.2792305698,2421.6839999999997,705.287810857383,484.3368,141.057562171477,112.9424,34.557030576136,9.46219740272362,1.75626079628848,14.226415094339625
9,1,2,70,90,9,19263.7757009346,13348.729536179198,2424.8,704.912720838545,484.96,140.982544167709,84.7008,15.623226278845198,34.0421358759928,6.638158055170011,14.226415094339625
0,2,0,70,90,0,19320.065420560702,13291.569640204,2733.8,1047.46989646481,546.76,209.493979292962,130.2824,50.642768587825095,7.243072081981009,1.73658646990491,14.367924528301884
1,2,0,70,90,1,20065.4299065421,13620.6091202205,2664.736,1027.94618648254,532.9472,205.58923729650797,128.2096,51.0696425270434,7.03023822822023,1.61040150763392,14.31132075471698
2,2,0,70,90,2,19169.7009345794,12732.967737565601,2851.8559999999998,1099.56964093412,570.3712,219.913928186825,135.6576,53.5025999577591,7.25507422191947,1.7312353472819,14.424528301886792
3,2,0,70,90,3,19420.2056074766,13279.4955186089,2809.9959999999996,1095.45194508203,561.9992,219.090389016406,134.8256,53.641625484692405,7.045503880984911,1.7265500000927703,14.405660377358492
4,2,0,70,90,4,20173.5887850467,13189.9260787066,2588.74,1010.4308944207901,517.748,202.086178884158,104.984,32.3106382481065,17.236074429286198,4.02320794439178,14.084905660377359
5,2,0,70,90,5,20098.1962616822,12857.5425541421,2549.992,988.312525437172,509.9984,197.662505087434,99.9432,29.694564717469802,18.9914218453088,4.63621956946451,14.094339622641508
6,2,0,70,90,6,19672.8971962617,13597.8647966074,2809.164,1088.7739531711802,561.8328,217.754790634236,106.1888,30.3578792829802,20.745131385325,5.02289423589778,14.669811320754715
7,2,0,70,90,7,19844.3457943925,12943.9188327796,2839.18,1113.9061089696902,567.836,222.781221793938,107.46,31.1656644402137,20.4722002235573,5.069164479755731,14.660377358490566
8,2,0,70,90,8,19752.8785046729,13312.1638541811,2750.98,1060.3615023189,550.196,212.072300463781,131.9984,51.8992593149459,7.08198653043643,1.6857986029074,14.764150943396224
9,2,0,70,90,9,19589.2336448598,12958.8969175328,2746.5959999999995,1073.96467762399,549.3192,214.79293552479803,131.136,52.33291950579479,7.1518541657625905,1.7595103747993401,14.5
0,2,1,70,90,0,19169.093457943898,13458.668819852901,3154.98,1183.40956038051,630.996,236.68191207610298,150.012,55.3364113039507,7.46248147151559,1.84443633848156,14.415094339622641
1,2,1,70,90,1,19262.5046728972,13812.015283581999,3116.42,1176.98174140468,623.284,235.396348280937,146.1032,53.5273783195105,7.73199465508757,1.94478322263941,14.29245283018868
2,2,1,70,90,2,18992.953271028,13543.0344060351,3111.1679999999997,1187.11213108788,622.2336,237.422426217575,146.62,54.626734114350995,7.621765806982861,1.9177986459571998,14.150943396226413
3,2,1,70,90,3,19470.2990654206,13842.0100609479,3155.112,1197.1565225383001,631.0224,239.43130450766003,148.6488,54.4904808068345,7.62853450039928,2.0101090004087703,14.471698113207545
4,2,1,70,90,4,19325.3925233645,14359.379630051699,3177.3920000000003,1206.39620951659,635.4784,241.279241903318,148.66,54.6987890176739,7.766965181681269,2.04446008624849,14.349056603773587
5,2,1,70,90,5,18821.9719626168,13516.2939830634,3094.448,1162.13079095943,618.8896,232.42615819188703,145.628,53.2540599015699,7.6552560972580705,1.93469032451789,14.20754716981132
6,2,1,70,90,6,19249.2242990654,13843.811801066002,3162.728,1198.87222922879,632.5456,239.774445845757,107.5864,25.5483661912068,25.788208627596898,6.629945012754099,14.358490566037734
7,2,1,70,90,7,18854.6822429907,13641.400460211298,3131.0879999999997,1188.71994021132,626.2176,237.743988042264,149.4992,55.5929873217837,7.34064360500658,1.81992127283096,14.047169811320755
8,2,1,70,90,8,18871.598130841103,13777.819439981899,3143.812,1191.64807248449,628.7624,238.329614496898,147.7352,54.439492658914496,7.69603146002957,1.9712862276902,14.18867924528302
9,2,1,70,90,9,18605.7663551402,13480.692973937199,3206.5040000000004,1206.71493319011,641.3008,241.34298663802102,151.7632,55.5964510176684,7.594913794088139,1.9232539206953898,14.094339622641508
0,2,2,70,90,0,19565.1869158879,13499.8510432286,2902.74,1175.38542121297,580.548,235.077084242595,136.0896,55.244998794823,7.441627305352191,1.9337540578599701,14.254716981132074
1,2,2,70,90,1,19223.7289719626,13488.937110999099,3031.552,1245.5327339319501,606.3104,249.10654678639,140.4712,56.661989115808495,7.700106112441519,2.10212928389336,14.160377358490566
2,2,2,70,90,2,19170.1775700935,12962.747722603799,2870.4759999999997,1161.23189476693,574.0952,232.246378953386,135.9456,54.776198486569,7.3026359045197795,1.8698845235457502,14.358490566037734
3,2,2,70,90,3,19120.8971962617,13312.5262373904,3093.3759999999997,1250.7950186277499,618.6752,250.15900372555,143.3792,57.051994946364495,7.756362495160429,2.0736465728404703,14.264150943396224
4,2,2,70,90,4,19564.6728971963,13811.1985869085,2935.0959999999995,1193.72252336295,587.0192,238.744504672589,137.9848,55.798668881614,7.45377602752522,1.97243627596955,14.509433962264152
5,2,2,70,90,5,19319.9252336449,13502.5085635384,2874.22,1165.42034802898,574.844,233.084069605797,104.3048,29.7730894762368,21.933867231845998,5.76939106236215,14.075471698113208
6,2,2,70,90,6,19567.3738317757,14036.162171183501,3082.54,1255.75531709008,616.508,251.15106341801499,105.116,28.1958831037441,25.182905098309803,7.04076462774784,14.622641509433961
7,2,2,70,90,7,19690.214953271003,13465.0774088637,2941.9159999999997,1183.72106382543,588.3832,236.744212765085,105.944,29.786043443196697,22.3061541327117,5.871040181121219,15.037735849056606
8,2,2,70,90,8,18798.7476635514,13424.3351307497,3139.04,1265.51065677062,627.808,253.102131354124,146.9072,58.4029864661046,7.562196494427691,1.96507777561328,14.320754716981131
9,2,2,70,90,9,19455.6355140187,13756.5646102686,2874.46,1166.13761812232,574.8919999999999,233.227523624464,105.8632,31.072632424048,21.1776725040837,5.32819020222123,14.424528301886792
