,net,con,y_astro,it,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
367,0.0,0.0,0.1,7.0,57.1424,18.690546333373998,7.9296000000000015,3.728785839921623,37.28509555077246,10.124655574564533,0.9245283018867924
368,0.0,0.0,0.1,8.0,60.3744,19.32829595799899,8.6536,3.923978470888952,33.26869562332881,8.692656095078608,1.0754716981132075
369,0.0,0.0,0.1,9.0,53.6608,16.777780048623836,6.996,3.372,31.15012663990407,8.605337806618786,0.981132075471698
370,0.0,1.0,0.1,0.0,55.61360000000001,17.031537072149415,7.6312,3.5165645963070267,28.914587086286588,8.421599948578544,0.8301886792452831
371,0.0,1.0,0.1,1.0,68.54480000000001,21.063120209503623,10.2368,4.28376537172614,44.17385587118483,10.600260395821069,0.8679245283018868
372,0.0,1.0,0.1,2.0,59.2952,18.40732183018486,8.5008,3.7166112737277217,34.85880859382871,9.290433143772024,0.8679245283018868
373,0.0,1.0,0.1,3.0,62.1104,18.421004637098374,8.6816,3.5609073899780097,42.67510778816478,10.037968375276977,0.8301886792452831
374,0.0,1.0,0.1,4.0,62.3952,18.504493966601736,8.802400000000002,3.878700070900043,35.6568005690724,9.549835441383301,0.8490566037735849
375,0.0,1.0,0.1,5.0,61.6056,17.552266196705197,8.88,3.661038104144779,35.06515974257429,8.701813905969164,1.018867924528302
376,0.0,1.0,0.1,6.0,60.8744,17.48484328325536,8.818400000000002,3.6663853370861057,38.82341092863618,9.509055597025538,0.9622641509433962
377,0.0,1.0,0.1,7.0,56.61680000000001,17.293167372115494,7.86,3.6653731051558722,30.996582294292043,8.13765008154917,0.9150943396226416
378,0.0,1.0,0.1,8.0,66.60879999999999,20.007384700654907,10.0872,4.274753344931144,33.65443495410769,7.895369682439416,0.9716981132075472
379,0.0,1.0,0.1,9.0,63.1768,19.547274535341238,9.148,3.9462812874907938,40.886010460713116,10.476976923017153,0.8490566037735849
380,0.0,2.0,0.1,0.0,40.9872,13.439386747913758,4.9872000000000005,2.580758834141617,26.277249144567968,7.752532929935075,1.6320754716981132
381,0.0,2.0,0.1,1.0,44.0024,14.411245409054693,5.2936000000000005,2.6733123723201517,29.44250831944936,9.664380955805472,1.6415094339622642
382,0.0,2.0,0.1,2.0,46.3592,15.699327863319498,5.9656,3.0279657593836826,33.119374103737414,9.862963577386921,1.6886792452830188
383,0.0,2.0,0.1,3.0,43.0512,13.521689929886724,5.2576,2.5576008758209325,25.92975351267776,7.354457311279348,1.69811320754717
384,0.0,2.0,0.1,4.0,45.876000000000005,15.02824487423598,6.0072,2.9675761422413416,26.313158667241183,7.34765539871221,1.660377358490566
385,0.0,2.0,0.1,5.0,44.5624,14.413261471297885,5.572799999999999,2.7019215680696584,35.699811883863184,12.265182540534491,1.6037735849056605
386,0.0,2.0,0.1,6.0,45.1064,14.215879819413221,5.7344,2.8366488397403016,23.04388433846148,7.042350957038994,1.5943396226415094
387,0.0,2.0,0.1,7.0,44.6368,14.12068857244575,5.4376000000000015,2.5514909837191277,31.6378935213058,10.000120148023623,1.5943396226415094
388,0.0,2.0,0.1,8.0,41.6024,13.770954732334285,4.8456,2.4895302046771794,21.693769713599252,7.232334665932841,1.4528301886792452
389,0.0,2.0,0.1,9.0,48.98880000000001,15.719741555127426,6.564,3.2498836902264667,28.89257861124452,8.281537158158146,1.660377358490566
390,1.0,0.0,0.1,0.0,43.4312,13.287376963118039,4.798400000000001,2.399599433238806,33.99107686830942,11.445296173398097,1.2924528301886793
391,1.0,0.0,0.1,1.0,40.7088,12.583316039899815,4.4856,2.2761793953904426,22.92175940540853,7.8647218370621506,1.30188679245283
392,1.0,0.0,0.1,2.0,42.4176,13.206956130766844,4.8576000000000015,2.523276092701708,27.62060877662407,8.951099704246992,1.320754716981132
393,1.0,0.0,0.1,3.0,41.3168,12.944835177011717,4.763199999999999,2.4110258729428846,28.176409260657447,8.924508829401443,1.349056603773585
394,1.0,0.0,0.1,4.0,40.1888,12.086522848197491,4.460799999999999,2.186536841674524,30.01506893625713,10.64215248449852,1.2075471698113207
395,1.0,0.0,0.1,5.0,43.4664,13.173849514853279,4.936,2.491406028731568,31.08770136119768,10.331522422255109,1.3867924528301887
396,1.0,0.0,0.1,6.0,42.348,12.538364167625694,4.8096000000000005,2.3878835482493703,27.383919652208977,8.856324731623326,1.179245283018868
397,1.0,0.0,0.1,7.0,42.0824,12.334994537493724,4.816799999999999,2.385732122431184,23.53827482813345,7.366340524375786,1.4528301886792452
398,1.0,0.0,0.1,8.0,42.1096,12.998682542473292,4.9008,2.542644167004105,29.905519724414763,9.26847974764174,1.1886792452830188
399,1.0,0.0,0.1,9.0,40.5368,12.936856100305052,4.4912,2.4668689790907017,22.434403524239507,7.5284785799507965,1.3962264150943395
400,1.0,1.0,0.1,0.0,35.90560000000001,11.156044488975473,3.7632,1.902063553091747,28.07733356567375,10.310915224536007,1.518867924528302
401,1.0,1.0,0.1,1.0,37.50560000000001,10.861368635673866,4.148,2.0308067362503994,26.827509282188753,9.473181910173368,1.5943396226415094
402,1.0,1.0,0.1,2.0,38.952,11.355742864295582,4.2448000000000015,2.0683309599771498,34.63140735305972,11.950644867977982,1.6698113207547167
403,1.0,1.0,0.1,3.0,40.296,12.234628886893134,4.509600000000002,2.205517590045475,22.97558329488357,8.51496406787316,1.5849056603773586
404,1.0,1.0,0.1,4.0,38.2312,11.851811108855893,4.0632,2.1247507524413303,28.270407063485877,10.44699936120166,1.5471698113207548
405,1.0,1.0,0.1,5.0,38.316,11.924273730504513,4.14,2.1124582836117733,22.81220382415441,7.902544471781957,1.5566037735849056
406,1.0,1.0,0.1,6.0,43.1432,13.285895293882156,5.0696,2.3621930149757024,36.35390062091568,10.974405809090063,1.6226415094339623
407,1.0,1.0,0.1,7.0,38.5552,11.995648917836835,4.0184,1.973864595153376,33.284444010656706,13.090495417962858,1.7641509433962264
408,1.0,1.0,0.1,8.0,39.4048,11.625818550106485,4.409599999999998,2.0227278215321007,29.99197421125641,9.809664941043827,1.7735849056603774
409,1.0,1.0,0.1,9.0,42.5752,13.148123248585708,5.259200000000001,2.4986427035492693,27.650682423639356,7.877300000497992,1.8679245283018868
410,1.0,2.0,0.1,0.0,44.512,13.269933534121414,5.4032,2.5833292008569098,31.849560601999375,9.71199392891327,1.5471698113207548
411,1.0,2.0,0.1,1.0,40.5288,12.143905902138734,4.6216,2.239717267871104,29.588321135140546,9.41176183973282,1.509433962264151
412,1.0,2.0,0.1,2.0,44.4576,13.311344118457761,5.5296,2.612555040568524,29.785399474134284,9.858979469152386,1.6037735849056605
413,1.0,2.0,0.1,3.0,46.7208,14.125097074356693,5.5863999999999985,2.5336090937632822,39.82820291396728,13.047142775434446,1.5849056603773586
414,1.0,2.0,0.1,4.0,43.968,13.849624399239135,5.1576,2.502918744186475,30.495990222021646,10.360333621157856,1.5943396226415094
415,1.0,2.0,0.1,5.0,42.244,12.5614196649901,4.7936,2.231904800837168,30.13217026648296,9.466638155838103,1.4622641509433962
416,1.0,2.0,0.1,6.0,37.9304,10.959494324100909,3.992,1.8876270818146257,28.52809924626466,9.878336090857184,1.481132075471698
417,1.0,2.0,0.1,7.0,38.8416,11.50565206496355,4.256,2.0595300434807937,22.08046426865009,7.561361810302461,1.4528301886792452
418,1.0,2.0,0.1,8.0,41.54,11.830377846882152,4.716800000000001,2.2615653340109367,25.923568459592552,8.437131437531596,1.69811320754717
419,1.0,2.0,0.1,9.0,42.692,13.10556584051219,4.891199999999999,2.3390259853195308,30.516615989323267,9.88359537515905,1.6320754716981132
420,2.0,0.0,0.1,0.0,50.5784,18.29073682058763,6.966399999999998,3.7274536938773632,25.19869725467908,7.67869836529495,2.3301886792452833
421,2.0,0.0,0.1,1.0,47.9808,16.97116470251821,6.4304,3.4679844059626337,25.569087764558635,7.908328372640352,2.7641509433962264
422,2.0,0.0,0.1,2.0,46.9024,15.913568871877859,6.2104,3.3103552437767165,21.40947463985266,6.664865583228838,2.452830188679245
423,2.0,0.0,0.1,3.0,43.356,15.183722336765776,5.504,3.1120514134570465,19.429531276961868,5.589491902685014,2.160377358490566
424,2.0,0.0,0.1,4.0,48.4952,17.153445629377206,6.4312,3.3405847631814405,30.08839387910729,8.776665539479659,2.60377358490566
425,2.0,0.0,0.1,5.0,43.25680000000001,15.11410909580846,5.5288,3.008875298180368,26.12351965446961,7.669510564159122,2.30188679245283
426,2.0,0.0,0.1,6.0,43.9632,15.965710938132384,5.6784,3.174991880304578,25.7876819230907,7.577895325136943,2.339622641509434
427,2.0,0.0,0.1,7.0,43.8584,15.124971055840073,5.664,3.1712306759363944,21.18815826191533,6.543155819074066,2.2452830188679247
428,2.0,0.0,0.1,8.0,49.4024,16.53692577960003,6.7232,3.400309068305409,26.104189783997175,7.637562657098148,2.641509433962264
429,2.0,0.0,0.1,9.0,46.6936,16.020328306248903,6.498399999999998,3.3084735815780664,24.457606645642077,7.344677211499665,2.462264150943396
430,2.0,1.0,0.1,0.0,56.1336,19.5270702113758,8.196,4.202987508903637,27.13267908472385,7.558816940792598,2.349056603773585
431,2.0,1.0,0.1,1.0,56.1968,20.18662502153344,8.2552,4.313178985388851,29.443787697308075,7.825325227432613,2.679245283018868
432,2.0,1.0,0.1,2.0,62.4912,21.745414288074628,9.809599999999998,4.6361608945333215,30.885291060713328,9.287620569429967,2.4339622641509435
433,2.0,1.0,0.1,3.0,65.8096,22.92147787207448,10.2744,5.111937464406232,25.730732390335703,6.947405274017233,2.311320754716981
434,2.0,1.0,0.1,4.0,56.30160000000001,20.280459497753004,8.3832,4.492255308862131,23.67449662531775,6.703592540494535,1.990566037735849
435,2.0,1.0,0.1,5.0,67.2408,24.128643877350427,10.6432,5.0568976418353575,31.791084859419176,7.941240030562155,2.60377358490566
436,2.0,1.0,0.1,6.0,74.12960000000002,26.017480351486768,11.9856,5.629361654752696,34.14335092952367,8.689590004049276,2.547169811320755
437,2.0,1.0,0.1,7.0,64.8408,23.489301721422034,10.1672,5.067737578051966,27.35999848525707,7.154330098733134,2.2358490566037736
438,2.0,1.0,0.1,8.0,62.9024,21.755479177439412,9.2768,4.455668497543326,36.52891070473381,9.797350858540868,2.2547169811320757
439,2.0,1.0,0.1,9.0,64.7624,23.053906095063372,10.096,4.855057569174644,29.567118804625853,7.353744524174582,2.4150943396226414
440,2.0,2.0,0.1,0.0,60.8376,22.668576184665856,9.1296,4.9188132552476524,26.357831401879373,7.220027142721148,2.292452830188679
441,2.0,2.0,0.1,1.0,59.8792,21.448915295650735,8.6648,4.436228235787693,31.19387833686886,8.130271374741804,2.707547169811321
442,2.0,2.0,0.1,2.0,69.0552,25.661476047959518,10.8656,5.5389111420928225,30.57000085403359,7.9254444754125775,2.2735849056603774
443,2.0,2.0,0.1,3.0,62.10720000000001,24.07607999986709,9.6128,5.080802708234201,28.813242286559607,7.043904571424469,2.5
444,2.0,2.0,0.1,4.0,55.6112,19.740886367131548,8.412,4.451015165105597,21.842217987126087,5.5730707716408565,2.0754716981132075
445,2.0,2.0,0.1,5.0,60.036,22.406637945037627,8.993599999999997,4.760230985992171,27.768508387537103,7.181715302561621,2.30188679245283
446,2.0,2.0,0.1,6.0,58.2064,20.729232475902236,8.406399999999998,4.383747145992798,31.90349528809105,8.20056784464926,2.5754716981132075
447,2.0,2.0,0.1,7.0,66.2488,24.621915818229905,10.544,5.41799077149454,27.77778843711175,7.0273246103251426,2.8396226415094334
448,2.0,2.0,0.1,8.0,66.5864,25.12547024515163,9.9872,5.146415855719397,34.25507866351893,9.254482755107244,2.5943396226415096
449,2.0,2.0,0.1,9.0,57.4704,20.947343598652317,8.3472,4.359056338245699,32.576115139171115,8.696676057277454,2.160377358490566
